# x y z speed_m_per_s
44 54 0 0.000000
45 54 0 0.000000
46 54 0 0.000000
47 54 0 0.000000
48 54 0 0.000000
49 54 0 0.000000
50 54 0 0.000000
51 54 0 0.000000
52 54 0 0.000000
53 54 0 0.000000
54 54 0 0.000000
55 54 0 0.000000
56 54 0 0.000000
57 54 0 0.000000
58 54 0 0.000000
59 54 0 0.000000
0 55 0 0.000000
1 55 0 0.000000
2 55 0 0.000000
3 55 0 0.000000
4 55 0 0.000000
5 55 0 0.000000
6 55 0 0.000000
7 55 0 0.000000
8 55 0 0.000000
9 55 0 0.000000
10 55 0 0.000000
11 55 0 0.000000
12 55 0 0.000000
13 55 0 0.000000
14 55 0 0.000000
15 55 0 0.000000
16 55 0 0.000000
17 55 0 0.000000
18 55 0 0.000000
19 55 0 0.000000
20 55 0 0.000000
21 55 0 0.000000
22 55 0 0.000000
23 55 0 0.000000
24 55 0 0.000000
25 55 0 0.000000
26 55 0 0.000000
27 55 0 0.000000
28 55 0 0.000000
29 55 0 0.000000
30 55 0 0.000000
31 55 0 0.000000
32 55 0 0.000000
33 55 0 0.000000
34 55 0 0.000000
35 55 0 0.000000
36 55 0 0.000000
37 55 0 0.000000
38 55 0 0.000000
39 55 0 0.000000
40 55 0 0.000000
41 55 0 0.000000
42 55 0 0.000000
43 55 0 0.000000
44 55 0 0.000000
45 55 0 0.000000
46 55 0 0.000000
47 55 0 0.000000
48 55 0 0.000000
49 55 0 0.000000
50 55 0 0.000000
51 55 0 0.000000
52 55 0 0.000000
53 55 0 0.000000
54 55 0 0.000000
55 55 0 0.000000
56 55 0 0.000000
57 55 0 0.000000
58 55 0 0.000000
59 55 0 0.000000
0 56 0 0.000000
1 56 0 0.000000
2 56 0 0.000000
3 56 0 0.000000
4 56 0 0.000000
5 56 0 0.000000
6 56 0 0.000000
7 56 0 0.000000
8 56 0 0.000000
9 56 0 0.000000
10 56 0 0.000000
11 56 0 0.000000
12 56 0 0.000000
13 56 0 0.000000
14 56 0 0.000000
15 56 0 0.000000
16 56 0 0.000000
17 56 0 0.000000
18 56 0 0.000000
19 56 0 0.000000
20 56 0 0.000000
21 56 0 0.000000
22 56 0 0.000000
23 56 0 0.000000
24 56 0 0.000000
25 56 0 0.000000
26 56 0 0.000000
27 56 0 0.000000
28 56 0 0.000000
29 56 0 0.000000
30 56 0 0.000000
31 56 0 0.000000
32 56 0 0.000000
33 56 0 0.000000
34 56 0 0.000000
35 56 0 0.000000
36 56 0 0.000000
37 56 0 0.000000
38 56 0 0.000000
39 56 0 0.000000
40 56 0 0.000000
41 56 0 0.000000
42 56 0 0.000000
43 56 0 0.000000
44 56 0 0.000000
45 56 0 0.000000
46 56 0 0.000000
47 56 0 0.000000
48 56 0 0.000000
49 56 0 0.000000
50 56 0 0.000000
51 56 0 0.000000
52 56 0 0.000000
53 56 0 0.000000
54 56 0 0.000000
55 56 0 0.000000
56 56 0 0.000000
57 56 0 0.000000
58 56 0 0.000000
59 56 0 0.000000
0 57 0 0.000000
1 57 0 0.000000
2 57 0 0.000000
3 57 0 0.000000
4 57 0 0.000000
5 57 0 0.000000
6 57 0 0.000000
7 57 0 0.000000
8 57 0 0.000000
9 57 0 0.000000
10 57 0 0.000000
11 57 0 0.000000
12 57 0 0.000000
13 57 0 0.000000
14 57 0 0.000000
15 57 0 0.000000
16 57 0 0.000000
17 57 0 0.000000
18 57 0 0.000000
19 57 0 0.000000
20 57 0 0.000000
21 57 0 0.000000
22 57 0 0.000000
23 57 0 0.000000
24 57 0 0.000000
25 57 0 0.000000
26 57 0 0.000000
27 57 0 0.000000
28 57 0 0.000000
29 57 0 0.000000
30 57 0 0.000000
31 57 0 0.000000
32 57 0 0.000000
33 57 0 0.000000
34 57 0 0.000000
35 57 0 0.000000
36 57 0 0.000000
37 57 0 0.000000
38 57 0 0.000000
39 57 0 0.000000
40 57 0 0.000000
41 57 0 0.000000
42 57 0 0.000000
43 57 0 0.000000
44 57 0 0.000000
45 57 0 0.000000
46 57 0 0.000000
47 57 0 0.000000
48 57 0 0.000000
49 57 0 0.000000
50 57 0 0.000000
51 57 0 0.000000
52 57 0 0.000000
53 57 0 0.000000
54 57 0 0.000000
55 57 0 0.000000
56 57 0 0.000000
57 57 0 0.000000
58 57 0 0.000000
59 57 0 0.000000
0 58 0 0.000000
1 58 0 0.000000
2 58 0 0.000000
3 58 0 0.000000
4 58 0 0.000000
5 58 0 0.000000
6 58 0 0.000000
7 58 0 0.000000
8 58 0 0.000000
9 58 0 0.000000
10 58 0 0.000000
11 58 0 0.000000
12 58 0 0.000000
13 58 0 0.000000
14 58 0 0.000000
15 58 0 0.000000
16 58 0 0.000000
17 58 0 0.000000
18 58 0 0.000000
19 58 0 0.000000
20 58 0 0.000000
21 58 0 0.000000
22 58 0 0.000000
23 58 0 0.000000
24 58 0 0.000000
25 58 0 0.000000
26 58 0 0.000000
27 58 0 0.000000
28 58 0 0.000000
29 58 0 0.000000
30 58 0 0.000000
31 58 0 0.000000
32 58 0 0.000000
33 58 0 0.000000
34 58 0 0.000000
35 58 0 0.000000
36 58 0 0.000000
37 58 0 0.000000
38 58 0 0.000000
39 58 0 0.000000
40 58 0 0.000000
41 58 0 0.000000
42 58 0 0.000000
43 58 0 0.000000
44 58 0 0.000000
45 58 0 0.000000
46 58 0 0.000000
47 58 0 0.000000
48 58 0 0.000000
49 58 0 0.000000
50 58 0 0.000000
51 58 0 0.000000
52 58 0 0.000000
53 58 0 0.000000
54 58 0 0.000000
55 58 0 0.000000
56 58 0 0.000000
57 58 0 0.000000
58 58 0 0.000000
59 58 0 0.000000
0 59 0 0.000000
1 59 0 0.000000
2 59 0 0.000000
3 59 0 0.000000
4 59 0 0.000000
5 59 0 0.000000
6 59 0 0.000000
7 59 0 0.000000
8 59 0 0.000000
9 59 0 0.000000
10 59 0 0.000000
11 59 0 0.000000
12 59 0 0.000000
13 59 0 0.000000
14 59 0 0.000000
15 59 0 0.000000
16 59 0 0.000000
17 59 0 0.000000
18 59 0 0.000000
19 59 0 0.000000
20 59 0 0.000000
21 59 0 0.000000
22 59 0 0.000000
23 59 0 0.000000
24 59 0 0.000000
25 59 0 0.000000
26 59 0 0.000000
27 59 0 0.000000
28 59 0 0.000000
29 59 0 0.000000
30 59 0 0.000000
31 59 0 0.000000
32 59 0 0.000000
33 59 0 0.000000
34 59 0 0.000000
35 59 0 0.000000
36 59 0 0.000000
37 59 0 0.000000
38 59 0 0.000000
39 59 0 0.000000
40 59 0 0.000000
41 59 0 0.000000
42 59 0 0.000000
43 59 0 0.000000
44 59 0 0.000000
45 59 0 0.000000
46 59 0 0.000000
47 59 0 0.000000
48 59 0 0.000000
49 59 0 0.000000
50 59 0 0.000000
51 59 0 0.000000
52 59 0 0.000000
53 59 0 0.000000
54 59 0 0.000000
55 59 0 0.000000
56 59 0 0.000000
57 59 0 0.000000
58 59 0 0.000000
59 59 0 0.000000
0 0 1 0.000000
1 0 1 0.000000
2 0 1 0.000000
3 0 1 0.000000
4 0 1 0.000000
5 0 1 0.000000
6 0 1 0.000000
7 0 1 0.000000
8 0 1 0.000000
9 0 1 0.000000
10 0 1 0.000000
11 0 1 0.000000
12 0 1 0.000000
13 0 1 0.000000
14 0 1 0.000000
15 0 1 0.000000
16 0 1 0.000000
17 0 1 0.000000
18 0 1 0.000000
19 0 1 0.000000
20 0 1 0.000000
21 0 1 0.000000
22 0 1 0.000000
23 0 1 0.000000
24 0 1 0.000000
25 0 1 0.000000
26 0 1 0.000000
27 0 1 0.000000
28 0 1 0.000000
29 0 1 0.000000
30 0 1 0.000000
31 0 1 0.000000
32 0 1 0.000000
33 0 1 0.000000
34 0 1 0.000000
35 0 1 0.000000
36 0 1 0.000000
37 0 1 0.000000
38 0 1 0.000000
39 0 1 0.000000
40 0 1 0.000000
41 0 1 0.000000
42 0 1 0.000000
43 0 1 0.000000
44 0 1 0.000000
45 0 1 0.000000
46 0 1 0.000000
47 0 1 0.000000
48 0 1 0.000000
49 0 1 0.000000
50 0 1 0.000000
51 0 1 0.000000
52 0 1 0.000000
53 0 1 0.000000
54 0 1 0.000000
55 0 1 0.000000
56 0 1 0.000000
57 0 1 0.000000
58 0 1 0.000000
59 0 1 0.000000
0 1 1 0.000000
1 1 1 0.250000
2 1 1 0.250000
3 1 1 0.250000
4 1 1 0.250000
5 1 1 0.250000
6 1 1 0.250000
7 1 1 0.250000
8 1 1 0.250000
9 1 1 0.250000
10 1 1 0.250000
11 1 1 0.250000
12 1 1 0.250000
13 1 1 0.250000
14 1 1 0.000000
15 1 1 0.000000
16 1 1 0.250000
17 1 1 0.250000
18 1 1 0.250000
19 1 1 0.250000
20 1 1 0.250000
21 1 1 0.250000
22 1 1 0.250000
23 1 1 0.250000
24 1 1 0.250000
25 1 1 0.250000
26 1 1 0.250000
27 1 1 0.250000
28 1 1 0.250000
29 1 1 0.000000
30 1 1 0.000000
31 1 1 0.250000
32 1 1 0.250000
33 1 1 0.250000
34 1 1 0.250000
35 1 1 0.250000
36 1 1 0.250000
37 1 1 0.250000
38 1 1 0.250000
39 1 1 0.250000
40 1 1 0.250000
41 1 1 0.250000
42 1 1 0.250000
43 1 1 0.250000
44 1 1 0.000000
45 1 1 0.000000
46 1 1 0.250000
47 1 1 0.250000
48 1 1 0.250000
49 1 1 0.250000
50 1 1 0.250000
51 1 1 0.250000
52 1 1 0.250000
53 1 1 0.250000
54 1 1 0.250000
55 1 1 0.250000
56 1 1 0.250000
57 1 1 0.250000
58 1 1 0.250000
59 1 1 0.000000
0 2 1 0.000000
1 2 1 0.250000
2 2 1 0.250000
3 2 1 0.250000
4 2 1 0.250000
5 2 1 0.250000
6 2 1 0.250000
7 2 1 0.250000
8 2 1 0.250000
9 2 1 0.250000
10 2 1 0.250000
11 2 1 0.250000
12 2 1 0.250000
13 2 1 0.250000
14 2 1 0.000000
15 2 1 0.000000
16 2 1 0.250000
17 2 1 0.250000
18 2 1 0.250000
19 2 1 0.250000
20 2 1 0.250000
21 2 1 0.250000
22 2 1 0.250000
23 2 1 0.250000
24 2 1 0.250000
25 2 1 0.250000
26 2 1 0.250000
27 2 1 0.250000
28 2 1 0.250000
29 2 1 0.000000
30 2 1 0.000000
31 2 1 0.250000
32 2 1 0.250000
33 2 1 0.250000
34 2 1 0.250000
35 2 1 0.250000
36 2 1 0.250000
37 2 1 0.250000
38 2 1 0.250000
39 2 1 0.250000
40 2 1 0.250000
41 2 1 0.250000
42 2 1 0.250000
43 2 1 0.250000
44 2 1 0.000000
45 2 1 0.000000
46 2 1 0.250000
47 2 1 0.250000
48 2 1 0.250000
49 2 1 0.250000
50 2 1 0.250000
51 2 1 0.250000
52 2 1 0.250000
53 2 1 0.250000
54 2 1 0.250000
55 2 1 0.250000
56 2 1 0.250000
57 2 1 0.250000
58 2 1 0.250000
59 2 1 0.000000
0 3 1 0.000000
1 3 1 0.250000
2 3 1 0.250000
3 3 1 0.250000
4 3 1 0.250000
5 3 1 0.250000
6 3 1 0.250000
7 3 1 0.250000
8 3 1 0.250000
9 3 1 0.250000
10 3 1 0.250000
11 3 1 0.250000
12 3 1 0.250000
13 3 1 0.250000
14 3 1 0.000000
15 3 1 0.000000
16 3 1 0.250000
17 3 1 0.250000
18 3 1 0.250000
19 3 1 0.250000
20 3 1 0.250000
21 3 1 0.250000
22 3 1 0.250000
23 3 1 0.250000
24 3 1 0.250000
25 3 1 0.250000
26 3 1 0.250000
27 3 1 0.250000
28 3 1 0.250000
29 3 1 0.000000
30 3 1 0.000000
31 3 1 0.250000
32 3 1 0.250000
33 3 1 0.250000
34 3 1 0.250000
35 3 1 0.250000
36 3 1 0.250000
37 3 1 0.250000
38 3 1 0.250000
39 3 1 0.250000
40 3 1 0.250000
41 3 1 0.250000
42 3 1 0.250000
43 3 1 0.250000
44 3 1 0.000000
45 3 1 0.000000
46 3 1 0.250000
47 3 1 0.250000
48 3 1 0.250000
49 3 1 0.250000
50 3 1 0.250000
51 3 1 0.250000
52 3 1 0.250000
53 3 1 0.250000
54 3 1 0.250000
55 3 1 0.250000
56 3 1 0.250000
57 3 1 0.250000
58 3 1 0.250000
59 3 1 0.000000
0 4 1 0.000000
1 4 1 0.250000
2 4 1 0.250000
3 4 1 0.250000
4 4 1 0.250000
5 4 1 0.250000
6 4 1 0.250000
7 4 1 0.250000
8 4 1 0.250000
9 4 1 0.250000
10 4 1 0.250000
11 4 1 0.250000
12 4 1 0.250000
13 4 1 0.250000
14 4 1 0.000000
15 4 1 0.000000
16 4 1 0.250000
17 4 1 0.250000
18 4 1 0.250000
19 4 1 0.250000
20 4 1 0.250000
21 4 1 0.250000
22 4 1 0.250000
23 4 1 0.250000
24 4 1 0.250000
25 4 1 0.250000
26 4 1 0.250000
27 4 1 0.250000
28 4 1 0.250000
29 4 1 0.000000
30 4 1 0.000000
31 4 1 0.250000
32 4 1 0.250000
33 4 1 0.250000
34 4 1 0.250000
35 4 1 0.250000
36 4 1 0.250000
37 4 1 0.250000
38 4 1 0.250000
39 4 1 0.250000
40 4 1 0.250000
41 4 1 0.250000
42 4 1 0.250000
43 4 1 0.250000
44 4 1 0.000000
45 4 1 0.000000
46 4 1 0.250000
47 4 1 0.250000
48 4 1 0.250000
49 4 1 0.250000
50 4 1 0.250000
51 4 1 0.250000
52 4 1 0.250000
53 4 1 0.250000
54 4 1 0.250000
55 4 1 0.250000
56 4 1 0.250000
57 4 1 0.250000
58 4 1 0.250000
59 4 1 0.000000
0 5 1 0.000000
1 5 1 0.250000
2 5 1 0.250000
3 5 1 0.250000
4 5 1 0.250000
5 5 1 0.250000
6 5 1 0.250000
7 5 1 0.250000
8 5 1 0.250000
9 5 1 0.250000
10 5 1 0.250000
11 5 1 0.250000
12 5 1 0.250000
13 5 1 0.250000
14 5 1 0.000000
15 5 1 0.000000
16 5 1 0.250000
17 5 1 0.250000
18 5 1 0.250000
19 5 1 0.250000
20 5 1 0.250000
21 5 1 0.250000
22 5 1 0.250000
23 5 1 0.250000
24 5 1 0.250000
25 5 1 0.250000
26 5 1 0.250000
27 5 1 0.250000
28 5 1 0.250000
29 5 1 0.000000
30 5 1 0.000000
31 5 1 0.250000
32 5 1 0.250000
33 5 1 0.250000
34 5 1 0.250000
35 5 1 0.250000
36 5 1 0.250000
37 5 1 0.250000
38 5 1 0.250000
39 5 1 0.250000
40 5 1 0.250000
41 5 1 0.250000
42 5 1 0.250000
43 5 1 0.250000
44 5 1 0.000000
45 5 1 0.000000
46 5 1 0.250000
47 5 1 0.250000
48 5 1 0.250000
49 5 1 0.250000
50 5 1 0.250000
51 5 1 0.250000
52 5 1 0.250000
53 5 1 0.250000
54 5 1 0.250000
55 5 1 0.250000
56 5 1 0.250000
57 5 1 0.250000
58 5 1 0.250000
59 5 1 0.000000
0 6 1 0.000000
1 6 1 0.250000
2 6 1 0.250000
3 6 1 0.250000
4 6 1 0.250000
5 6 1 0.250000
6 6 1 0.250000
7 6 1 0.250000
8 6 1 0.250000
9 6 1 0.250000
10 6 1 0.250000
11 6 1 0.250000
12 6 1 0.250000
13 6 1 0.250000
14 6 1 0.000000
15 6 1 0.000000
16 6 1 0.250000
17 6 1 0.250000
18 6 1 0.250000
19 6 1 0.250000
20 6 1 0.250000
21 6 1 0.250000
22 6 1 0.250000
23 6 1 0.250000
24 6 1 0.250000
25 6 1 0.250000
26 6 1 0.250000
27 6 1 0.250000
28 6 1 0.250000
29 6 1 0.000000
30 6 1 0.000000
31 6 1 0.250000
32 6 1 0.250000
33 6 1 0.250000
34 6 1 0.250000
35 6 1 0.250000
36 6 1 0.250000
37 6 1 0.250000
38 6 1 0.250000
39 6 1 0.250000
40 6 1 0.250000
41 6 1 0.250000
42 6 1 0.250000
43 6 1 0.250000
44 6 1 0.000000
45 6 1 0.000000
46 6 1 0.250000
47 6 1 0.250000
48 6 1 0.250000
49 6 1 0.250000
50 6 1 0.250000
51 6 1 0.250000
52 6 1 0.250000
53 6 1 0.250000
54 6 1 0.250000
55 6 1 0.250000
56 6 1 0.250000
57 6 1 0.250000
58 6 1 0.250000
59 6 1 0.000000
0 7 1 0.000000
1 7 1 0.250000
2 7 1 0.250000
3 7 1 0.250000
4 7 1 0.250000
5 7 1 0.250000
6 7 1 0.250000
7 7 1 0.250000
8 7 1 0.250000
9 7 1 0.250000
10 7 1 0.250000
11 7 1 0.250000
12 7 1 0.250000
13 7 1 0.250000
14 7 1 0.000000
15 7 1 0.000000
16 7 1 0.250000
17 7 1 0.250000
18 7 1 0.250000
19 7 1 0.250000
20 7 1 0.250000
21 7 1 0.250000
22 7 1 0.250000
23 7 1 0.250000
24 7 1 0.250000
25 7 1 0.250000
26 7 1 0.250000
27 7 1 0.250000
28 7 1 0.250000
29 7 1 0.000000
30 7 1 0.000000
31 7 1 0.250000
32 7 1 0.250000
33 7 1 0.250000
34 7 1 0.250000
35 7 1 0.250000
36 7 1 0.250000
37 7 1 0.250000
38 7 1 0.250000
39 7 1 0.250000
40 7 1 0.250000
41 7 1 0.250000
42 7 1 0.250000
43 7 1 0.250000
44 7 1 0.000000
45 7 1 0.000000
46 7 1 0.250000
47 7 1 0.250000
48 7 1 0.250000
49 7 1 0.250000
50 7 1 0.250000
51 7 1 0.250000
52 7 1 0.250000
53 7 1 0.250000
54 7 1 0.250000
55 7 1 0.250000
56 7 1 0.250000
57 7 1 0.250000
58 7 1 0.250000
59 7 1 0.000000
0 8 1 0.000000
1 8 1 0.250000
2 8 1 0.250000
3 8 1 0.250000
4 8 1 0.250000
5 8 1 0.250000
6 8 1 0.250000
7 8 1 0.250000
8 8 1 0.250000
9 8 1 0.250000
10 8 1 0.250000
11 8 1 0.250000
12 8 1 0.250000
13 8 1 0.250000
14 8 1 0.000000
15 8 1 0.000000
16 8 1 0.250000
17 8 1 0.250000
18 8 1 0.250000
19 8 1 0.250000
20 8 1 0.250000
21 8 1 0.250000
22 8 1 0.250000
23 8 1 0.250000
24 8 1 0.250000
25 8 1 0.250000
26 8 1 0.250000
27 8 1 0.250000
28 8 1 0.250000
29 8 1 0.000000
30 8 1 0.000000
31 8 1 0.250000
32 8 1 0.250000
33 8 1 0.250000
34 8 1 0.250000
35 8 1 0.250000
36 8 1 0.250000
37 8 1 0.250000
38 8 1 0.250000
39 8 1 0.250000
40 8 1 0.250000
41 8 1 0.250000
42 8 1 0.250000
43 8 1 0.250000
44 8 1 0.000000
45 8 1 0.000000
46 8 1 0.250000
47 8 1 0.250000
48 8 1 0.250000
49 8 1 0.250000
50 8 1 0.250000
51 8 1 0.250000
52 8 1 0.250000
53 8 1 0.250000
54 8 1 0.250000
55 8 1 0.250000
56 8 1 0.250000
57 8 1 0.250000
58 8 1 0.250000
59 8 1 0.000000
0 9 1 0.000000
1 9 1 0.250000
2 9 1 0.250000
3 9 1 0.250000
4 9 1 0.250000
5 9 1 0.250000
6 9 1 0.250000
7 9 1 0.250000
8 9 1 0.250000
9 9 1 0.250000
10 9 1 0.250000
11 9 1 0.250000
12 9 1 0.250000
13 9 1 0.250000
14 9 1 0.000000
15 9 1 0.000000
16 9 1 0.250000
17 9 1 0.250000
18 9 1 0.250000
19 9 1 0.250000
20 9 1 0.250000
21 9 1 0.250000
22 9 1 0.250000
23 9 1 0.250000
24 9 1 0.250000
25 9 1 0.250000
26 9 1 0.250000
27 9 1 0.250000
28 9 1 0.250000
29 9 1 0.000000
30 9 1 0.000000
31 9 1 0.250000
32 9 1 0.250000
33 9 1 0.250000
34 9 1 0.250000
35 9 1 0.250000
36 9 1 0.250000
37 9 1 0.250000
38 9 1 0.250000
39 9 1 0.250000
40 9 1 0.250000
41 9 1 0.250000
42 9 1 0.250000
43 9 1 0.250000
44 9 1 0.000000
45 9 1 0.000000
46 9 1 0.250000
47 9 1 0.250000
48 9 1 0.250000
49 9 1 0.250000
50 9 1 0.250000
51 9 1 0.250000
52 9 1 0.250000
53 9 1 0.250000
54 9 1 0.250000
55 9 1 0.250000
56 9 1 0.250000
57 9 1 0.250000
58 9 1 0.250000
59 9 1 0.000000
0 10 1 0.000000
1 10 1 0.250000
2 10 1 0.250000
3 10 1 0.250000
4 10 1 0.250000
5 10 1 0.250000
6 10 1 0.250000
7 10 1 0.250000
8 10 1 0.250000
9 10 1 0.250000
10 10 1 0.250000
11 10 1 0.250000
12 10 1 0.250000
13 10 1 0.250000
14 10 1 0.000000
15 10 1 0.000000
16 10 1 0.250000
17 10 1 0.250000
18 10 1 0.250000
19 10 1 0.250000
20 10 1 0.250000
21 10 1 0.250000
22 10 1 0.250000
23 10 1 0.250000
24 10 1 0.250000
25 10 1 0.250000
26 10 1 0.250000
27 10 1 0.250000
28 10 1 0.250000
29 10 1 0.000000
30 10 1 0.000000
31 10 1 0.250000
32 10 1 0.250000
33 10 1 0.250000
34 10 1 0.250000
35 10 1 0.250000
36 10 1 0.250000
37 10 1 0.250000
38 10 1 0.250000
39 10 1 0.250000
40 10 1 0.250000
41 10 1 0.250000
42 10 1 0.250000
43 10 1 0.250000
44 10 1 0.000000
45 10 1 0.000000
46 10 1 0.250000
47 10 1 0.250000
48 10 1 0.250000
49 10 1 0.250000
50 10 1 0.250000
51 10 1 0.250000
52 10 1 0.250000
53 10 1 0.250000
54 10 1 0.250000
55 10 1 0.250000
56 10 1 0.250000
57 10 1 0.250000
58 10 1 0.250000
59 10 1 0.000000
0 11 1 0.000000
1 11 1 0.250000
2 11 1 0.250000
3 11 1 0.250000
4 11 1 0.250000
5 11 1 0.250000
6 11 1 0.250000
7 11 1 0.250000
8 11 1 0.250000
9 11 1 0.250000
10 11 1 0.250000
11 11 1 0.250000
12 11 1 0.250000
13 11 1 0.250000
14 11 1 0.000000
15 11 1 0.000000
16 11 1 0.250000
17 11 1 0.250000
18 11 1 0.250000
19 11 1 0.250000
20 11 1 0.250000
21 11 1 0.250000
22 11 1 0.250000
23 11 1 0.250000
24 11 1 0.250000
25 11 1 0.250000
26 11 1 0.250000
27 11 1 0.250000
28 11 1 0.250000
29 11 1 0.000000
30 11 1 0.000000
31 11 1 0.250000
32 11 1 0.250000
33 11 1 0.250000
34 11 1 0.250000
35 11 1 0.250000
36 11 1 0.250000
37 11 1 0.250000
38 11 1 0.250000
39 11 1 0.250000
40 11 1 0.250000
41 11 1 0.250000
42 11 1 0.250000
43 11 1 0.250000
44 11 1 0.000000
45 11 1 0.000000
46 11 1 0.250000
47 11 1 0.250000
48 11 1 0.250000
49 11 1 0.250000
50 11 1 0.250000
51 11 1 0.250000
52 11 1 0.250000
53 11 1 0.250000
54 11 1 0.250000
55 11 1 0.250000
56 11 1 0.250000
57 11 1 0.250000
58 11 1 0.250000
59 11 1 0.000000
0 12 1 0.000000
1 12 1 0.250000
2 12 1 0.250000
3 12 1 0.250000
4 12 1 0.250000
5 12 1 0.250000
6 12 1 0.250000
7 12 1 0.250000
8 12 1 0.250000
9 12 1 0.250000
10 12 1 0.250000
11 12 1 0.250000
12 12 1 0.250000
13 12 1 0.250000
14 12 1 0.000000
15 12 1 0.000000
16 12 1 0.250000
17 12 1 0.250000
18 12 1 0.250000
19 12 1 0.250000
20 12 1 0.250000
21 12 1 0.250000
22 12 1 0.250000
23 12 1 0.250000
24 12 1 0.250000
25 12 1 0.250000
26 12 1 0.250000
27 12 1 0.250000
28 12 1 0.250000
29 12 1 0.000000
30 12 1 0.000000
31 12 1 0.250000
32 12 1 0.250000
33 12 1 0.250000
34 12 1 0.250000
35 12 1 0.250000
36 12 1 0.250000
37 12 1 0.250000
38 12 1 0.250000
39 12 1 0.250000
40 12 1 0.250000
41 12 1 0.250000
42 12 1 0.250000
43 12 1 0.250000
44 12 1 0.000000
45 12 1 0.000000
46 12 1 0.250000
47 12 1 0.250000
48 12 1 0.250000
49 12 1 0.250000
50 12 1 0.250000
51 12 1 0.250000
52 12 1 0.250000
53 12 1 0.250000
54 12 1 0.250000
55 12 1 0.250000
56 12 1 0.250000
57 12 1 0.250000
58 12 1 0.250000
59 12 1 0.000000
0 13 1 0.000000
1 13 1 0.250000
2 13 1 0.250000
3 13 1 0.250000
4 13 1 0.250000
5 13 1 0.250000
6 13 1 0.250000
7 13 1 0.250000
8 13 1 0.250000
9 13 1 0.250000
10 13 1 0.250000
11 13 1 0.250000
12 13 1 0.250000
13 13 1 0.250000
14 13 1 0.000000
15 13 1 0.000000
16 13 1 0.250000
17 13 1 0.250000
18 13 1 0.250000
19 13 1 0.250000
20 13 1 0.250000
21 13 1 0.250000
22 13 1 0.250000
23 13 1 0.250000
24 13 1 0.250000
25 13 1 0.250000
26 13 1 0.250000
27 13 1 0.250000
28 13 1 0.250000
29 13 1 0.000000
30 13 1 0.000000
31 13 1 0.250000
32 13 1 0.250000
33 13 1 0.250000
34 13 1 0.250000
35 13 1 0.250000
36 13 1 0.250000
37 13 1 0.250000
38 13 1 0.250000
39 13 1 0.250000
40 13 1 0.250000
41 13 1 0.250000
42 13 1 0.250000
43 13 1 0.250000
44 13 1 0.000000
45 13 1 0.000000
46 13 1 0.250000
47 13 1 0.250000
48 13 1 0.250000
49 13 1 0.250000
50 13 1 0.250000
51 13 1 0.250000
52 13 1 0.250000
53 13 1 0.250000
54 13 1 0.250000
55 13 1 0.250000
56 13 1 0.250000
57 13 1 0.250000
58 13 1 0.250000
59 13 1 0.000000
0 14 1 0.000000
1 14 1 0.000000
2 14 1 0.000000
3 14 1 0.000000
4 14 1 0.000000
5 14 1 0.000000
6 14 1 0.000000
7 14 1 0.000000
8 14 1 0.000000
9 14 1 0.000000
10 14 1 0.000000
11 14 1 0.000000
12 14 1 0.000000
13 14 1 0.000000
14 14 1 0.000000
15 14 1 0.000000
16 14 1 0.000000
17 14 1 0.000000
18 14 1 0.000000
19 14 1 0.000000
20 14 1 0.000000
21 14 1 0.000000
22 14 1 0.000000
23 14 1 0.000000
24 14 1 0.000000
25 14 1 0.000000
26 14 1 0.000000
27 14 1 0.000000
28 14 1 0.000000
29 14 1 0.000000
30 14 1 0.000000
31 14 1 0.000000
32 14 1 0.000000
33 14 1 0.000000
34 14 1 0.000000
35 14 1 0.000000
36 14 1 0.000000
37 14 1 0.000000
38 14 1 0.000000
39 14 1 0.000000
40 14 1 0.000000
41 14 1 0.000000
42 14 1 0.000000
43 14 1 0.000000
44 14 1 0.000000
45 14 1 0.000000
46 14 1 0.000000
47 14 1 0.000000
48 14 1 0.000000
49 14 1 0.000000
50 14 1 0.000000
51 14 1 0.000000
52 14 1 0.000000
53 14 1 0.000000
54 14 1 0.000000
55 14 1 0.000000
56 14 1 0.000000
57 14 1 0.000000
58 14 1 0.000000
59 14 1 0.000000
0 15 1 0.000000
1 15 1 0.000000
2 15 1 0.000000
3 15 1 0.000000
4 15 1 0.000000
5 15 1 0.000000
6 15 1 0.000000
7 15 1 0.000000
8 15 1 0.000000
9 15 1 0.000000
10 15 1 0.000000
11 15 1 0.000000
12 15 1 0.000000
13 15 1 0.000000
14 15 1 0.000000
15 15 1 0.000000
16 15 1 0.000000
17 15 1 0.000000
18 15 1 0.000000
19 15 1 0.000000
20 15 1 0.000000
21 15 1 0.000000
22 15 1 0.000000
23 15 1 0.000000
24 15 1 0.000000
25 15 1 0.000000
26 15 1 0.000000
27 15 1 0.000000
28 15 1 0.000000
29 15 1 0.000000
30 15 1 0.000000
31 15 1 0.000000
32 15 1 0.000000
33 15 1 0.000000
34 15 1 0.000000
35 15 1 0.000000
36 15 1 0.000000
37 15 1 0.000000
38 15 1 0.000000
39 15 1 0.000000
40 15 1 0.000000
41 15 1 0.000000
42 15 1 0.000000
43 15 1 0.000000
44 15 1 0.000000
45 15 1 0.000000
46 15 1 0.000000
47 15 1 0.000000
48 15 1 0.000000
49 15 1 0.000000
50 15 1 0.000000
51 15 1 0.000000
52 15 1 0.000000
53 15 1 0.000000
54 15 1 0.000000
